subject,sequence,mid,expected_size,actual_size,status,mask_file,note
0034,T1w,MID34124,371817,371817,OK,/Volumes/FS_PROJETS/MatTechLab/yiwei.jia/recon_results/0034/MID34124_recon/T1_LIBRE_Binning/et_masks/subject_MID34124_mask_clean_0.2.mat,
0034,T2w,MID34139,646618,646618,OK,/Volumes/FS_PROJETS/MatTechLab/yiwei.jia/recon_results/0034/MID34139_recon/T1_LIBRE_Binning/et_masks/subject_MID34139_mask_clean_0.2.mat,
